selector,offset,request_hex,response_hex,payload_len,data_len,non_ff_bytes,non_ff_float_slots,first_float,second_float,class,prefix_hex
0,16,"00 01 04 56 00 10 00","01 00 38 56 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,17,"00 01 04 56 00 11 00","01 00 38 56 00 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,18,"00 01 04 56 00 12 00","01 00 38 56 00 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,19,"00 01 04 56 00 13 00","01 00 38 56 00 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 3F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,20,"00 01 04 56 00 14 00","01 00 38 56 00 00 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,21,"00 01 04 56 00 15 00","01 00 38 56 00 00 15 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,22,"00 01 04 56 00 16 00","01 00 38 56 00 00 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,23,"00 01 04 56 00 17 00","01 00 38 56 00 00 17 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,24,"00 01 04 56 00 18 00","01 00 38 56 00 00 18 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,25,"00 01 04 56 00 19 00","01 00 38 56 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,26,"00 01 04 56 00 1A 00","01 00 38 56 00 00 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,27,"00 01 04 56 00 1B 00","01 00 38 56 00 00 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,28,"00 01 04 56 00 1C 00","01 00 38 56 00 00 1C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,29,"00 01 04 56 00 1D 00","01 00 38 56 00 00 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,30,"00 01 04 56 00 1E 00","01 00 38 56 00 00 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,31,"00 01 04 56 00 1F 00","01 00 38 56 00 00 1F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,32,"00 01 04 56 00 20 00","01 00 38 56 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,33,"00 01 04 56 00 21 00","01 00 38 56 00 00 21 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,34,"00 01 04 56 00 22 00","01 00 38 56 00 00 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,35,"00 01 04 56 00 23 00","01 00 38 56 00 00 23 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,36,"00 01 04 56 00 24 00","01 00 38 56 00 00 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,37,"00 01 04 56 00 25 00","01 00 38 56 00 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,0.0,0.0,zero_filled_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,38,"00 01 04 56 00 26 00","01 00 38 56 00 00 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FA 61 04 3A 16 A5 04 3A 32 E8 04 3A",59,52,52,13,0.0,0.0,data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,39,"00 01 04 56 00 27 00","01 00 38 56 00 00 27 4E 2B 05 3A 69 6E 05 3A 85 B1 05 3A A1 F4 05 3A BD 37 06 3A FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,20,5,5.08E-4,5.09E-4,partial_data,"4E 2B 05 3A 69 6E 05 3A 85 B1 05 3A A1 F4 05 3A BD 37 06 3A ..."
0,40,"00 01 04 56 00 28 00","01 00 38 56 00 00 28 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,41,"00 01 04 56 00 29 00","01 00 38 56 00 00 29 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,42,"00 01 04 56 00 2A 00","01 00 38 56 00 00 2A FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,43,"00 01 04 56 00 2B 00","01 00 38 56 00 00 2B FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,44,"00 01 04 56 00 2C 00","01 00 38 56 00 00 2C FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,45,"00 01 04 56 00 2D 00","01 00 38 56 00 00 2D FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,46,"00 01 04 56 00 2E 00","01 00 38 56 00 00 2E FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,47,"00 01 04 56 00 2F 00","01 00 38 56 00 00 2F FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,48,"00 01 04 56 00 30 00","01 00 38 56 00 00 30 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,49,"00 01 04 56 00 31 00","01 00 38 56 00 00 31 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,50,"00 01 04 56 00 32 00","01 00 38 56 00 00 32 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,51,"00 01 04 56 00 33 00","01 00 38 56 00 00 33 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,52,"00 01 04 56 00 34 00","01 00 38 56 00 00 34 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,53,"00 01 04 56 00 35 00","01 00 38 56 00 00 35 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,54,"00 01 04 56 00 36 00","01 00 38 56 00 00 36 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,55,"00 01 04 56 00 37 00","01 00 38 56 00 00 37 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,56,"00 01 04 56 00 38 00","01 00 38 56 00 00 38 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,57,"00 01 04 56 00 39 00","01 00 38 56 00 00 39 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,58,"00 01 04 56 00 3A 00","01 00 38 56 00 00 3A FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,59,"00 01 04 56 00 3B 00","01 00 38 56 00 00 3B FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,60,"00 01 04 56 00 3C 00","01 00 38 56 00 00 3C FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
